Customer ID,Age,Gender,City,Account Type,Account Balance,Account Balance After Transaction,Credit Limit,Credit Card Balance
4119,35,Other,Mesa,Current,9931.07,14530.1,8888.19,3608.98
4120,21,Other,Boston,Savings,1713.02,-3202.93,4623.76,3046.69
4121,69,Other,Austin,Current,3487.14,1559.06,8587.49,2703.28
4122,49,Female,Columbus,Current,3698.06,1804.7,6850.68,2534.86
4123,64,Other,Memphis,Savings,7285.66,2761.42,2530.25,2266.27
4124,23,Female,Jacksonville,Current,8877.32,4572.37,5105.28,4454.64
4125,43,Female,Phoenix,Current,1919.57,3803.02,1569.88,193.17
4126,23,Male,San Diego,Current,7165.14,6774.42,4014.38,1517.81
4127,52,Other,Phoenix,Current,9105.26,12015.57,2862.84,3545.13
4128,58,Female,Las Vegas,Savings,1300.83,2651.64,8392.71,4380.84
4129,60,Male,Omaha,Savings,6387.09,10930.98,7636.27,4841.8
4130,22,Male,Detroit,Savings,2103.6,6136.13,1549.71,4756.98
4131,31,Other,Philadelphia,Savings,4467.3,8973.16,5841.49,1879.72
4132,19,Other,Indianapolis,Current,1355.41,941.65,7533.71,4378.75
4133,68,Male,Mesa,Current,6867.83,2543.41,6609.39,2741.96
4134,57,Female,Fort Worth,Savings,4073.62,1104.12,1485.81,1857.0
4135,30,Other,Austin,Current,5715.8,6800.78,2776.2,4532.77
4136,68,Male,Chicago,Current,5283.07,6796.37,4459.44,3038.8
4137,22,Male,Atlanta,Savings,6970.45,9259.06,2151.95,3846.49
4138,64,Female,Philadelphia,Savings,8966.23,12108.17,2318.19,1258.4
4139,53,Female,Denver,Savings,2869.52,4040.83,4476.89,1979.14
4140,53,Male,Seattle,Current,5992.15,7035.29,5415.27,243.47
4141,67,Female,Indianapolis,Current,5780.29,10242.17,1601.8,635.72
4142,36,Other,El Paso,Current,3219.94,7447.6,7566.85,3247.51
4143,37,Male,Atlanta,Current,5045.9,1209.68,5887.33,1109.0
4144,39,Female,Dallas,Current,500.49,-3306.35,9650.7,2077.89
4145,48,Female,Chicago,Current,4326.64,8158.85,3525.28,2061.46
4146,58,Female,San Diego,Savings,2778.22,7399.48,3346.86,3838.27
4147,64,Female,Kansas City,Savings,8653.36,12873.52,4053.77,2835.1
4148,61,Male,Houston,Savings,3642.14,1693.15,5896.52,3387.15
4149,21,Female,Fort Worth,Savings,2002.88,4364.68,3748.79,608.77
4150,20,Other,Milwaukee,Current,5343.75,8370.52,3731.71,3033.61
4151,54,Other,Boston,Savings,8128.55,5745.31,8735.59,3091.23
4152,42,Male,Indianapolis,Savings,3605.05,5096.77,1874.42,2665.4
4153,66,Male,Columbus,Savings,8483.62,4176.48,5498.36,505.91
4154,54,Other,San Jose,Savings,3328.68,-690.53,7787.87,3856.71
4155,21,Other,San Antonio,Current,7382.42,5427.02,9611.36,2722.73
4156,56,Male,Fort Worth,Savings,1240.99,658.8,8935.2,2710.64
4157,24,Other,Atlanta,Current,715.79,750.09,2909.62,4248.44
4158,24,Other,Houston,Savings,7402.0,6930.69,5145.87,1215.69
4159,66,Male,Los Angeles,Current,3747.14,2964.97,6232.89,2533.69
4160,42,Male,Sacramento,Savings,3990.65,7283.03,3924.2,3700.89
4161,32,Female,Chicago,Current,5784.11,6889.97,3865.09,4557.92
4162,24,Female,Houston,Current,9870.01,13047.79,2666.93,4250.76
4163,64,Other,Kansas City,Current,1797.95,149.62,1453.65,3865.03
4164,69,Male,Fort Worth,Savings,3068.56,-1407.75,8008.04,4368.84
4165,21,Female,Denver,Savings,6522.17,4171.48,5031.17,1338.82
4166,51,Other,Jacksonville,Savings,7039.54,10407.06,8846.37,2229.43
4167,62,Other,New York,Current,7090.84,4780.72,2727.66,4899.36
4168,61,Other,San Francisco,Current,5994.51,1430.94,4342.02,75.24
4169,59,Other,Indianapolis,Current,5924.01,2483.83,4198.09,4950.23
4170,36,Male,Dallas,Savings,1566.26,4780.63,6448.06,524.52
4171,64,Other,Dallas,Savings,8362.79,5397.21,5392.22,4551.94
4172,66,Female,Dallas,Current,188.07,-4755.1,6466.12,2810.39
4173,55,Male,Fort Worth,Savings,4234.01,7660.95,4192.22,1481.11
4174,44,Other,Charlotte,Current,2232.55,6005.71,9473.42,4750.65
4175,22,Female,Los Angeles,Savings,1132.97,1550.71,9399.43,3017.94
4176,30,Female,Austin,Current,3262.96,7335.93,8002.49,4441.74
4177,63,Male,Austin,Current,6606.15,3618.53,9961.49,1913.7
4178,31,Male,San Diego,Current,5021.12,3331.18,2877.39,3271.24
4179,47,Male,Albuquerque,Savings,8747.91,5835.27,4893.58,1762.43
4180,64,Female,Philadelphia,Savings,6036.89,2905.39,6683.17,4958.58
4181,65,Female,Oklahoma City,Current,2606.03,1297.68,4506.45,2760.18
4182,27,Other,Colorado Springs,Savings,5200.69,3009.74,3050.53,3527.23
4183,49,Male,Sacramento,Savings,2351.12,5960.64,1389.19,1532.72
4184,18,Male,San Diego,Current,1868.7,731.72,9510.09,3850.37
4185,41,Male,Fresno,Savings,9554.7,13736.97,3074.74,2158.39
4186,46,Male,Denver,Savings,4733.53,4336.67,5241.73,4508.19
4187,60,Female,San Antonio,Savings,6546.96,3636.68,1199.78,2731.22
4188,24,Male,Milwaukee,Savings,8746.98,10651.62,5840.1,1911.66
4189,48,Female,Seattle,Current,3289.56,3565.59,8535.6,4121.92
4190,34,Female,Omaha,Savings,7911.35,11786.04,5122.55,3013.96
4191,47,Male,Columbus,Savings,7909.39,5172.15,9204.49,3925.73
4192,42,Female,Colorado Springs,Savings,8257.72,11837.2,2925.67,3506.6
4193,45,Female,Mesa,Current,1975.7,3882.51,2823.83,2369.44
4194,53,Male,San Francisco,Current,9632.12,5332.61,6387.41,3285.93
4195,24,Male,Atlanta,Current,2820.33,3248.03,8291.91,3790.04
4196,52,Other,Dallas,Savings,7790.47,6616.04,1043.94,3489.17
4197,37,Female,Oklahoma City,Current,1706.83,5681.9,3282.94,1610.63
4198,31,Female,Louisville,Savings,9249.85,14023.7,3236.82,1974.66
4199,67,Other,Oklahoma City,Current,4335.67,8569.43,5606.95,4758.09
4200,67,Other,Mesa,Current,6719.67,7881.66,6553.07,1549.21
4201,47,Male,Portland,Savings,8516.9,10266.11,5884.35,4061.7
4202,18,Other,San Diego,Current,2895.63,6725.46,3197.06,928.55
4203,55,Male,Albuquerque,Current,3951.06,-780.84,8837.35,1959.76
4204,58,Male,New York,Current,3202.55,4655.89,7969.0,1691.4
4205,42,Male,San Francisco,Current,2900.42,962.57,6722.13,3078.4
4206,51,Female,Dallas,Current,5151.98,5027.85,4348.47,4641.88
4207,25,Female,Oklahoma City,Savings,5512.78,8039.75,3952.84,3614.34
4208,37,Male,Albuquerque,Savings,860.55,1310.48,7677.34,748.88
4209,47,Other,Los Angeles,Current,6765.6,6328.49,2107.4,3612.82
4210,21,Female,Albuquerque,Savings,4258.01,8066.98,1304.63,95.19
4211,38,Female,Dallas,Savings,8906.34,7180.18,9711.26,3317.97
4212,44,Other,Baltimore,Current,8866.67,4187.83,9544.46,4392.36
4213,27,Female,Oklahoma City,Current,7228.92,3645.66,9485.03,1824.53
4214,40,Other,Kansas City,Savings,8552.45,10033.31,5927.81,3588.03
4215,50,Other,New York,Current,9232.89,12645.48,1870.74,3160.65
4216,28,Female,Phoenix,Savings,5815.56,10144.9,5501.71,462.02
4217,58,Other,Sacramento,Savings,9721.87,7536.04,4240.53,1549.68
4218,36,Other,Mesa,Current,9558.45,6745.21,6212.55,3408.5
4219,28,Male,New York,Current,1187.84,2283.11,9097.18,144.26
4220,21,Male,Columbus,Savings,5275.27,3258.25,5204.07,2744.45
4221,40,Female,Dallas,Savings,1233.23,-1666.23,8354.9,2727.16
4222,22,Other,Baltimore,Current,6872.92,9954.16,5412.87,3907.07
4223,66,Female,Las Vegas,Current,7676.23,4073.26,9563.42,4885.05
4224,67,Female,Houston,Current,8858.31,13645.5,5245.69,246.72
4225,22,Male,Columbus,Current,6535.09,2340.79,7401.14,460.8
4226,35,Other,Boston,Current,4594.53,335.11,5116.7,1538.35
4227,34,Female,Houston,Current,1643.78,4435.77,4626.58,2872.86
4228,20,Female,Boston,Savings,1338.53,609.1,7737.92,95.74
4229,60,Male,Jacksonville,Savings,4908.11,1727.0,7705.79,1455.91
4230,66,Male,Sacramento,Current,8342.22,10379.45,2955.23,599.86
4231,25,Male,San Antonio,Savings,7532.12,7363.23,4683.84,3136.34
4232,57,Female,San Jose,Savings,8819.94,7837.62,1077.18,3565.98
4233,40,Other,Houston,Savings,8128.8,4331.02,1165.86,109.91
4234,40,Male,Mesa,Savings,2134.12,5292.84,2304.31,4676.89
4235,19,Male,Columbus,Savings,2083.21,-2809.16,7865.99,3683.87
4236,56,Other,Seattle,Savings,4634.33,9252.32,1678.4,1648.42
4237,38,Female,San Diego,Savings,1992.44,-982.91,9465.42,3611.36
4238,69,Female,Albuquerque,Savings,1956.0,2739.16,2741.98,2278.39
4239,41,Other,Portland,Current,2751.01,1062.64,8977.73,3390.92
4240,55,Male,Atlanta,Current,323.42,-849.3,9554.05,2109.73
4241,37,Other,El Paso,Current,5756.29,8114.17,4846.64,2209.57
4242,67,Female,San Antonio,Current,4026.41,8031.27,5704.52,944.26
4243,56,Female,Fort Worth,Savings,2450.22,6561.24,3886.24,4335.68
4244,67,Male,Boston,Current,1428.82,530.27,9095.98,4565.28
4245,44,Male,Chicago,Current,4612.92,1862.97,5589.49,1995.42
4246,61,Other,Detroit,Savings,6059.39,9446.29,9834.0,1935.49
4247,56,Female,Houston,Current,9735.45,7746.26,9720.5,790.82
4248,24,Female,Mesa,Current,2612.86,7140.99,9569.47,1621.15
4249,50,Other,Charlotte,Savings,360.72,-1440.79,4206.34,4010.36
4250,46,Male,Albuquerque,Current,7386.55,9842.32,1741.24,2082.08
4251,27,Female,Memphis,Current,2428.18,5366.49,7021.95,3930.41
4252,27,Female,Jacksonville,Savings,4894.21,2751.72,8860.51,4271.74
4253,29,Male,Nashville,Savings,8101.43,3282.89,4191.02,1714.93
4254,20,Female,Indianapolis,Current,466.07,4270.79,9664.5,4942.18
4255,20,Male,Denver,Current,1501.04,5648.17,9196.74,2973.39
4256,30,Other,Memphis,Current,1071.94,-2693.68,6666.72,1680.27
4257,62,Male,Seattle,Savings,2413.89,5358.54,2050.36,576.07
4258,48,Male,Indianapolis,Current,1813.02,1963.56,9033.38,1598.73
4259,44,Other,New York,Current,3234.36,-591.71,2105.28,742.91
4260,23,Female,Los Angeles,Current,7488.42,10555.76,5706.93,3832.44
4261,44,Female,Charlotte,Current,519.2,106.34,1173.1,1309.09
4262,52,Male,Colorado Springs,Savings,830.26,228.54,2391.22,1724.92
4263,64,Male,Louisville,Savings,5686.81,3275.66,6073.59,1593.72
4264,26,Other,New York,Current,5250.57,984.91,1013.59,3013.08
4265,23,Other,Phoenix,Current,4793.34,7566.54,2362.44,1770.13
4266,23,Female,Washington,Savings,5207.5,9806.38,2986.23,719.17
4267,57,Female,Mesa,Savings,7446.18,3366.07,1384.77,3129.14
4268,43,Other,San Jose,Savings,5803.53,8961.14,6217.06,2537.87
4269,60,Male,New York,Savings,4624.03,3050.35,7875.26,3791.95
4270,36,Other,Indianapolis,Current,909.33,-3355.81,1337.86,1278.34
4271,33,Female,Washington,Savings,9750.23,13049.6,4746.32,4307.99
4272,58,Male,Albuquerque,Savings,2469.4,5237.7,5884.56,1908.58
4273,40,Other,Indianapolis,Current,8704.66,6196.55,5701.0,3115.98
4274,28,Female,Charlotte,Current,3851.88,2779.95,5364.23,4955.96
4275,33,Male,Fort Worth,Current,6870.97,6782.43,1860.02,3448.83
4276,46,Male,New York,Current,4595.88,1010.51,3239.43,2584.82
4277,55,Male,San Francisco,Current,3606.21,8205.07,9349.72,1347.36
4278,66,Male,Louisville,Current,6181.62,5255.15,2648.74,1994.25
4279,65,Male,San Antonio,Current,5407.45,10081.72,8057.25,436.29
4280,37,Other,Dallas,Savings,2401.08,2032.24,2323.05,1258.94
4281,38,Male,Washington,Savings,3428.79,661.99,7672.95,1699.99
4282,45,Other,Detroit,Current,440.33,-146.31,7109.48,4201.91
4283,67,Male,Fort Worth,Savings,2016.48,-2430.15,9929.85,462.86
4284,50,Female,San Antonio,Savings,3424.75,3949.92,2383.62,2049.81
4285,67,Male,Charlotte,Current,9724.0,8461.24,3483.82,2559.35
4286,57,Other,Kansas City,Savings,5318.18,1286.57,8584.07,4787.82
4287,43,Female,Nashville,Savings,7037.88,10483.43,6013.52,1874.57
4288,27,Female,Columbus,Savings,6768.64,4821.88,3965.94,4900.98
4289,51,Other,Los Angeles,Savings,9810.79,5625.31,2354.41,2489.95
4290,26,Female,San Diego,Current,5601.09,8783.23,6017.69,3555.5
4291,53,Other,Philadelphia,Savings,5896.39,4590.1,5343.58,461.15
4292,28,Male,Atlanta,Savings,3070.69,6774.63,3217.79,3440.5
4293,27,Male,Atlanta,Current,6298.57,4626.6,6658.91,487.24
4294,63,Other,Tucson,Savings,7601.47,11682.0,7143.66,2670.5
4295,24,Male,Philadelphia,Current,1122.21,-2787.94,5988.36,1675.52
4296,68,Female,Detroit,Savings,4853.23,3303.72,6992.08,1610.52
4297,55,Male,Colorado Springs,Savings,4276.81,3749.59,3300.11,418.61
4298,33,Male,Atlanta,Current,1224.49,-2881.24,9141.14,3452.11
4299,68,Female,Columbus,Current,3478.75,5307.35,1476.89,2768.01
4300,43,Female,Atlanta,Current,5398.27,7031.63,2533.52,1963.93
4301,49,Male,San Diego,Savings,6533.71,6432.93,3002.55,4883.15
4302,48,Male,Colorado Springs,Current,2960.05,6592.16,9580.2,151.63
4303,68,Male,San Jose,Current,4815.37,3437.77,3580.64,3234.16
4304,49,Other,San Jose,Savings,7367.39,5182.39,9386.59,2372.56
4305,62,Other,Omaha,Current,4280.25,-219.73,5291.68,4270.9
4306,29,Male,Louisville,Savings,9413.65,10048.93,7461.64,3889.25
4307,44,Male,Seattle,Savings,403.99,204.17,3500.63,782.53
4308,39,Female,Denver,Current,2676.25,5483.19,7329.18,1854.3
4309,32,Male,Kansas City,Current,1420.57,-2081.7,8833.21,3531.23
4310,25,Male,Albuquerque,Savings,5458.78,2813.21,6195.07,2066.6
4311,21,Other,Washington,Current,1856.0,3560.49,9215.49,3427.68
4312,69,Other,Los Angeles,Savings,7444.22,9257.76,4499.95,4331.35
4313,25,Other,San Jose,Current,9191.67,8434.93,6581.92,3615.76
4314,40,Female,El Paso,Current,2151.28,585.82,3506.01,2702.51
4315,33,Male,Boston,Savings,9076.95,12873.79,2336.1,3966.83
4316,65,Other,Louisville,Savings,6354.38,8855.09,2459.99,4386.1
4317,51,Female,Austin,Current,2042.09,6496.97,4996.32,2016.84
4318,39,Male,Tucson,Savings,7391.8,6543.47,9435.64,4283.44
4319,66,Male,Las Vegas,Current,999.65,-1218.04,3674.66,4019.48
4320,40,Female,Los Angeles,Current,6952.27,10463.29,1842.35,2052.89
4321,22,Male,Baltimore,Savings,8626.49,9995.21,5018.73,290.37
4322,54,Female,San Francisco,Savings,9508.72,10850.28,2280.51,4503.81
4323,61,Female,Omaha,Savings,639.86,102.91,2891.36,1162.88
4324,24,Other,Fresno,Current,713.16,5178.89,9204.53,4382.96
4325,54,Female,Kansas City,Current,9311.01,8440.09,6784.32,3522.77
4326,43,Other,Washington,Savings,7916.97,12767.9,5682.93,4949.65
4327,45,Male,Phoenix,Savings,7765.24,5515.54,3021.89,1037.54
4328,21,Other,Omaha,Current,7451.96,12361.07,1840.91,1445.46
4329,66,Female,Indianapolis,Current,7201.56,7412.92,9480.44,462.65
4330,49,Other,San Jose,Savings,6170.91,3331.12,5821.37,4945.33
4331,55,Male,Detroit,Savings,8146.13,4688.84,2170.56,3098.04
4332,63,Other,Milwaukee,Current,438.31,3024.89,5155.99,1344.75
4333,26,Male,Colorado Springs,Current,7428.99,10283.8,6532.25,2419.04
4334,53,Female,El Paso,Savings,5870.88,8567.5,7187.85,4855.8
4335,43,Other,Fort Worth,Current,9083.85,9839.64,1820.78,1737.14
4336,28,Male,Columbus,Current,9370.1,6705.88,7355.79,4041.74
4337,37,Male,Seattle,Current,2489.17,5202.4,7985.69,652.32
4338,65,Other,Portland,Savings,7915.65,6131.3,4308.51,3635.43
4339,65,Other,Louisville,Current,9574.29,12615.63,7024.44,1909.54
4340,65,Other,Seattle,Savings,2739.83,4805.23,1888.16,969.34
4341,55,Other,Indianapolis,Current,8525.74,4747.52,9946.04,4403.62
4342,32,Other,Indianapolis,Current,5906.64,6107.31,1649.43,2749.46
4343,52,Male,San Jose,Savings,4010.45,4070.11,2826.78,1877.1
4344,26,Female,Memphis,Savings,8253.73,5629.36,7829.31,2021.17
4345,50,Male,Dallas,Current,8715.96,13662.18,9639.11,364.71
4346,28,Other,Detroit,Savings,2898.2,5131.05,3293.19,2464.02
4347,39,Other,Louisville,Savings,7965.18,8034.46,1886.6,3626.94
4348,23,Female,San Jose,Savings,591.65,2184.01,2271.87,4115.38
4349,54,Other,Mesa,Current,4234.86,1893.28,7149.12,4157.79
4350,67,Female,Dallas,Savings,790.87,5297.5,5591.11,4218.76
4351,38,Other,Columbus,Current,3008.97,3624.17,8948.69,4240.39
4352,29,Male,Fort Worth,Savings,9508.61,14131.32,1907.56,2344.57
4353,24,Female,Albuquerque,Savings,7373.9,12075.27,5512.83,2165.4
4354,19,Male,Kansas City,Current,7580.44,4372.06,6512.83,554.89
4355,56,Other,Chicago,Current,1431.42,2565.08,8763.4,1457.69
4356,58,Male,Indianapolis,Savings,5828.99,8517.16,5983.59,1127.45
4357,41,Male,Oklahoma City,Current,3949.47,-135.62,2642.81,3052.19
4358,43,Male,Albuquerque,Current,7368.38,5571.73,8999.33,1618.97
4359,42,Female,El Paso,Savings,1655.15,6182.66,8791.87,2664.49
4360,37,Female,San Francisco,Savings,2891.02,2447.28,8858.99,1888.98
4361,57,Female,Indianapolis,Current,8995.87,10538.72,6282.26,4450.71
4362,58,Male,Kansas City,Savings,1780.82,-3185.24,9669.91,2123.89
4363,59,Male,San Diego,Current,6360.88,9284.41,6000.32,4190.41
4364,61,Other,Denver,Current,3220.0,264.19,2338.03,205.98
4365,19,Female,Baltimore,Current,910.66,2117.61,4595.28,163.99
4366,59,Other,Fresno,Savings,2314.46,6603.67,8424.06,3652.63
4367,52,Male,Columbus,Current,8707.15,10858.27,9805.47,3548.32
4368,50,Female,Washington,Savings,9114.44,13084.2,8478.24,117.01
4369,34,Other,San Francisco,Current,4256.35,8311.66,4269.12,2438.64
4370,39,Male,Charlotte,Current,6246.92,5364.38,1088.11,247.49
4371,18,Male,Albuquerque,Current,5252.93,2739.01,2603.78,833.31
4372,54,Male,San Jose,Savings,2868.97,4795.08,1332.82,4814.0
4373,47,Female,Nashville,Savings,3513.47,4296.15,8396.42,1700.8
4374,63,Female,Omaha,Current,5315.52,4689.77,3758.65,2346.72
4375,23,Other,Tucson,Current,6984.08,7222.62,7255.75,3413.18
4376,58,Male,Portland,Savings,3563.58,50.78,4677.19,4601.69
4377,31,Female,Sacramento,Current,7019.26,3106.33,3455.44,744.13
4378,53,Female,Indianapolis,Savings,9613.71,11975.94,5721.12,1134.29
4379,50,Male,Louisville,Current,343.12,3167.08,5403.0,2798.12
4380,55,Male,Fresno,Current,1721.99,404.63,8407.51,3304.63
4381,56,Other,New York,Savings,9171.08,5594.23,7266.02,2175.54
4382,23,Other,Milwaukee,Savings,808.54,3732.48,3793.84,3266.29
4383,43,Other,Mesa,Savings,7673.96,12086.72,8255.03,57.11
4384,41,Female,Tucson,Current,6277.38,10010.66,6382.83,988.06
4385,50,Female,Tucson,Current,572.24,676.73,4056.2,4185.1
4386,25,Female,Colorado Springs,Savings,107.2,-3943.95,8294.43,3779.5
4387,61,Female,Seattle,Current,5069.79,5215.17,4331.3,3178.58
4388,60,Female,El Paso,Current,1261.72,5332.81,1475.66,2743.77
4389,51,Male,El Paso,Current,8734.93,13671.4,8909.89,1000.88
4390,51,Other,Charlotte,Savings,4859.67,7269.25,5001.94,1358.77
4391,41,Other,Detroit,Savings,2421.0,1278.78,3903.13,4821.14
4392,19,Other,Baltimore,Current,1765.23,1822.99,9222.05,9.25
4393,25,Other,Boston,Current,8374.15,7614.19,3266.62,2205.9
4394,42,Male,Indianapolis,Current,7215.51,9739.38,9731.5,51.42
4395,47,Female,Colorado Springs,Savings,7207.83,11242.69,1256.88,1711.83
4396,49,Female,Columbus,Savings,944.54,5303.22,7027.39,1625.19
4397,47,Female,San Francisco,Savings,6282.73,2861.76,1537.14,579.22
4398,24,Other,Fort Worth,Savings,8707.88,8264.64,1817.94,347.15
4399,65,Other,Memphis,Savings,7682.42,2725.61,9646.9,4260.77
4400,41,Male,Albuquerque,Current,1269.75,-2468.3,9283.13,1620.95
4401,26,Male,Las Vegas,Current,9497.87,11635.89,8594.3,2798.45
4402,33,Female,San Jose,Savings,790.37,-3279.87,7110.65,3784.57
4403,19,Female,Oklahoma City,Savings,5613.35,2666.37,5200.67,2693.8
4404,52,Female,Charlotte,Savings,9455.62,6437.73,7102.98,2186.9
4405,51,Female,Houston,Savings,8240.34,13097.14,6015.71,2445.7
4406,39,Female,Fresno,Current,6840.21,10847.84,8669.75,4177.21
4407,36,Female,Louisville,Current,8577.8,9895.93,7691.36,2653.9
4408,66,Other,Los Angeles,Current,6765.49,5881.45,7128.9,919.83
4409,69,Male,Baltimore,Current,643.99,1513.81,2739.19,929.02
4410,38,Male,Detroit,Savings,3573.63,1295.66,6930.5,2507.15
4411,29,Other,Detroit,Savings,4328.51,6277.44,5378.19,1008.74
4412,28,Female,Oklahoma City,Savings,5509.13,3239.85,8001.92,3955.63
4413,69,Female,Louisville,Current,2373.44,2050.58,5091.99,4368.8
4414,36,Female,Oklahoma City,Current,8823.61,9841.97,5480.25,806.44
4415,23,Male,Austin,Current,2364.14,6353.67,4736.06,2194.81
4416,59,Male,Jacksonville,Current,6610.18,2819.75,9857.63,3750.73
4417,31,Female,El Paso,Current,8778.41,6805.78,6343.44,418.36
4418,50,Female,Atlanta,Savings,7354.85,5396.44,9202.53,2971.37
4419,64,Other,Denver,Current,1446.53,-2973.75,8846.36,2750.66
4420,55,Female,Seattle,Current,9518.8,8601.24,7774.91,3885.62
4421,30,Other,Portland,Current,1009.97,-782.53,5540.57,4763.73
4422,43,Female,Philadelphia,Savings,2080.67,5900.42,5846.12,2434.01
4423,31,Female,Jacksonville,Current,1478.51,-1398.68,9408.55,1409.48
4424,62,Female,Los Angeles,Current,6702.48,6391.76,3076.26,238.25
4425,41,Other,Las Vegas,Savings,8093.36,8162.36,8054.1,4104.55
4426,65,Other,Kansas City,Savings,2456.36,2561.84,3676.77,886.91
4427,18,Other,Louisville,Savings,9794.56,13077.91,1524.93,4268.33
4428,63,Male,Louisville,Current,1478.51,4594.73,4554.02,3081.2
4429,62,Male,Colorado Springs,Current,3227.1,2994.99,5701.57,850.56
4430,47,Female,Los Angeles,Current,4954.06,5622.55,2186.8,2394.79
4431,27,Other,Phoenix,Current,8107.59,11723.16,7724.52,3177.27
4432,27,Other,Austin,Savings,3827.77,2272.92,7680.31,3042.53
4433,45,Female,Jacksonville,Savings,1880.97,6839.48,7576.06,96.03
4434,21,Female,Los Angeles,Savings,4702.87,3133.57,3888.87,2942.69
4435,31,Female,Charlotte,Savings,4817.3,6502.38,5480.17,4551.02
4436,29,Female,Colorado Springs,Current,260.43,2363.59,2565.04,3156.92
4437,55,Other,Atlanta,Savings,306.8,-3833.2,4941.75,2842.19
4438,64,Male,San Antonio,Current,2848.62,5639.5,9597.78,3781.28
4439,54,Other,Oklahoma City,Current,7438.09,3150.43,3722.44,2617.12
4440,27,Male,Fresno,Savings,3723.3,1581.54,1440.37,3712.8
4441,58,Female,Sacramento,Current,2190.92,5236.24,3811.48,868.7
4442,44,Male,Fresno,Current,1218.45,1251.5,8516.05,4600.91
4443,59,Other,Washington,Current,2877.17,-4.81,9161.27,2174.88
4444,29,Other,Milwaukee,Savings,4866.25,4454.44,1085.87,1912.99
4445,39,Other,El Paso,Current,1024.46,51.32,5322.74,3724.65
4446,21,Other,Denver,Current,247.85,-4739.87,9533.05,2933.82
4447,46,Other,Houston,Current,1360.34,-1829.19,2131.22,1211.06
4448,53,Other,Las Vegas,Savings,7406.0,11753.58,1563.62,1355.25
4449,62,Female,Oklahoma City,Current,4716.47,5012.52,7822.71,3186.59
4450,31,Male,Colorado Springs,Current,4507.16,6436.12,6760.3,1953.49
4451,29,Female,Louisville,Current,295.55,-4018.03,7490.7,2058.61
4452,62,Male,Colorado Springs,Savings,7138.35,5078.54,3446.46,3375.16
4453,37,Male,San Francisco,Savings,2098.9,3374.51,4630.04,3089.36
4454,62,Male,Denver,Savings,999.57,-1410.55,6162.63,843.32
4455,40,Other,Sacramento,Current,8436.13,10796.12,7850.26,4406.54
4456,39,Other,Albuquerque,Current,4907.52,9861.04,3868.18,1641.57
4457,51,Other,Colorado Springs,Current,7514.44,9293.42,4649.25,3350.14
4458,38,Male,Sacramento,Current,8236.66,3449.5,5827.87,4617.07
4459,68,Male,Baltimore,Current,9649.71,14210.75,1056.53,2199.18
4460,26,Male,San Francisco,Savings,6274.63,4021.57,8622.68,2457.84
4461,27,Female,Memphis,Savings,775.95,5501.41,6615.91,3375.31
4462,66,Other,Philadelphia,Current,5621.11,1974.01,1741.48,1643.38
4463,27,Other,San Francisco,Savings,5144.27,718.06,4180.87,1766.83
4464,69,Other,San Francisco,Savings,669.88,5129.82,2611.91,2956.96
4465,62,Female,Columbus,Current,3132.39,2695.94,1357.65,1570.47
4466,69,Female,Las Vegas,Current,4180.56,8665.72,3799.61,1565.51
4467,47,Female,Atlanta,Savings,1693.66,4146.67,8857.31,4006.54
4468,50,Male,Omaha,Savings,186.74,3375.55,1606.29,168.49
4469,19,Female,Colorado Springs,Current,7594.08,6084.5,8895.8,128.73
4470,66,Male,Albuquerque,Current,8531.18,5300.04,2963.67,1473.43
4471,49,Male,Mesa,Current,2368.11,2222.99,9597.93,3449.37
4472,62,Other,Atlanta,Savings,137.62,-1724.57,2977.12,1528.24
4473,34,Other,Columbus,Savings,8910.38,5763.72,8703.96,3146.07
4474,45,Female,Portland,Current,1426.2,2418.6,9258.86,1431.36
4475,62,Male,Denver,Current,4091.97,725.59,9298.95,153.29
4476,34,Male,Milwaukee,Current,3723.07,7869.19,2113.77,3636.7
4477,68,Male,Dallas,Current,1726.19,1922.5,7039.75,2716.5
4478,31,Other,Kansas City,Current,6028.22,9051.93,8410.44,3221.18
4479,69,Other,San Francisco,Savings,9193.57,12100.9,7623.45,886.43
4480,27,Other,Denver,Savings,5185.86,9098.46,5261.36,3087.25
4481,51,Other,Houston,Current,9731.83,6241.26,9472.24,4045.49
4482,31,Other,Austin,Current,1988.64,-289.91,2618.38,701.95
4483,34,Other,Washington,Current,8500.17,6721.11,8898.3,1415.08
4484,54,Female,Houston,Savings,2643.39,-2285.0,3169.89,3958.71
4485,39,Female,San Francisco,Current,2580.36,5094.23,5054.87,3218.87
4486,35,Female,San Diego,Savings,1265.15,3310.72,5162.87,941.14
4487,52,Female,Fresno,Savings,8649.97,13615.05,3604.75,1359.36
4488,65,Male,Austin,Current,7278.08,8188.79,3557.06,4526.18
4489,68,Other,Milwaukee,Current,3482.4,2543.59,4362.03,1889.19
4490,35,Other,Austin,Current,3559.23,8441.83,1116.48,464.43
4491,69,Female,Kansas City,Current,8463.47,11755.34,3177.62,3316.66
4492,47,Male,Nashville,Current,9283.06,11886.56,9561.08,2007.94
4493,54,Female,Baltimore,Savings,6064.02,5715.82,7472.14,3657.05
4494,57,Other,Jacksonville,Savings,4127.71,2341.96,5002.07,563.63
4495,23,Female,Detroit,Current,626.12,2798.46,1008.81,1537.03
4496,32,Male,Portland,Current,1352.99,-1208.92,7372.86,1963.61
